Software Name,Aliases,Normalized Name
malpedia_win.wabot,,wabot
malpedia_wAgentTea,wAgent,wagenttea
malpedia_Wainscot,,wainscot
malpedia_WallyShack,,wallyshack
malpedia_WannaCryptor,"Wana Decrypt0r, WannaCry, WannaCrypt, Wcry",wannacryptor
malpedia_WannaHusky,,wannahusky
malpedia_WannaRen,,wannaren
malpedia_Warezov,"Stration, Opnis",warezov
malpedia_WarHawk,,warhawk
malpedia_WarmCookie,"Badspace, Carrotstick, QUICKBIND",warmcookie
malpedia_Warsaw,,warsaw
malpedia_WastedLoader,,wastedloader
malpedia_WastedLocker,,wastedlocker
malpedia_Waterbear,"DbgPrint, EYEWELL",waterbear
malpedia_WaterMiner,,waterminer
malpedia_WaterSpout,,waterspout
malpedia_Wave Stealer,,wavestealer
malpedia_WavyExfiller,,wavy exfiller
malpedia_WebbyTea,,webbytea
malpedia_WebC2-AdSpace,,webc2 adspace
malpedia_WebC2-Ausov,,webc2 ausov
malpedia_WebC2-Bolid,,webc2 bolid
malpedia_WebC2-Cson,,webc2 cson
malpedia_WebC2-DIV,,webc2 div
malpedia_WebC2-GreenCat,,webc2 greencat
malpedia_WebC2-Head,,webc2 head
malpedia_WebC2-Kt3,,webc2 kt3
malpedia_WebC2-Qbp,,webc2 qbp
malpedia_WebC2-Rave,,webc2 rave
malpedia_WebC2-Table,,webc2 table
malpedia_WebC2-UGX,,webc2 ugx
malpedia_WebC2-Yahoo,,webc2 yahoo
malpedia_WebMonitor RAT,RevCode,webmonitor
malpedia_WeControl,,wecontrol
malpedia_WellMess,,wellmess
malpedia_WeSteal,,westeal
malpedia_WhiskerSpy,,whiskerspy
malpedia_WhisperGate,PAYWIPE,whispergate
malpedia_WhiteBird,,whitebird
malpedia_WhiteBlackCrypt,WARYLOOK,whiteblackcrypt
malpedia_WhiteSnake Stealer,,whitesnake
malpedia_WikiLoader,WailingCrab,wikiloader
malpedia_WildFire,,wildfire
malpedia_WinDealer,,windealer
malpedia_WINELOADER,,wineloader
malpedia_WinInetLoader,LIDSHOT,wininetloader
malpedia_winlog,,winlog
malpedia_WinMM,,winmm
malpedia_Winnti,"BleDoor, JUMPALL, RbDoor, Pasteboy",winnti
malpedia_WinorDLL64,,winordll64
malpedia_Winos,,winos
malpedia_WinPot,ATMPot,winpot
malpedia_WinScreeny,,winscreeny
malpedia_Winsloader,,winsloader
malpedia_Wipbot,"Epic, Tavdig",wipbot
malpedia_WMI Ghost,"Wimmie, Syndicasec",wmighost
malpedia_WmRAT,,wm rat
malpedia_WndTest,,wndtest
malpedia_Wonknu,,wonknu
malpedia_woody,,woody
malpedia_Woody RAT,,woodyrat
malpedia_Woolger,WoolenLogger,woolger
malpedia_WorldWind,,worldwind
malpedia_WORMHOLE,,wormhole
malpedia_WormLocker,WormLckr,wormlocker
malpedia_WpBruteBot,,wpbrutebot
malpedia_WSCSPL,,wscspl
malpedia_Wslink,FinickyFrogfish,wslink
malpedia_x4,,x4
malpedia_X-Agent,"splm, chopstick",xagent
malpedia_XBot POS,,xbot pos
malpedia_XBTL,,xbtl
malpedia_xCaon,,xcaon
malpedia_XData,AESNI,xdata
malpedia_XDSpy,,xdspy
malpedia_XehookStealer,,xehook
malpedia_XenArmor,XenArmor Suite,xenarmor
malpedia_Xenon Stealer,,xenon
malpedia_XenoRAT,,xenorat
malpedia_ X-Files Stealer,,xfilesstealer
malpedia_XFSADM,,xfsadm
malpedia_XFSCashNCR,,xfscashncr
malpedia_Xiangoop,,xiangoop
malpedia_XiaoBa,,xiaoba
malpedia_xmrig,,xmrig
malpedia_Xorist,,xorist
malpedia_XP10,FakeChrome Ransomware,xp10
malpedia_xPack,NERAPACK,xpack
malpedia_Xpan,,xpan
malpedia_XPCTRA,Expectra,xpctra
malpedia_XpertRAT,,xpertrat
malpedia_XP PrivEsc (CVE-2014-4076),,xp privesc
malpedia_XServer,Filesnfer,xserver
malpedia_xsPlus,nokian,xsplus
malpedia_XTunnel,"Shunnael, X-Tunnel, xaps",xtunnel
malpedia_X-Tunnel (.NET),,xtunnel net
malpedia_Xwo,,xwo
malpedia_XWorm,,xworm
malpedia_xxmm,ShadowWalker,xxmm
malpedia_X-ZIGZAG,,x zigzag
malpedia_Yahoyah,KeyBoy,yahoyah
malpedia_Yakuza,Teslarvng Ransomware,yakuza ransomware
malpedia_YamaBot,Kaos,yamabot
malpedia_Yanluowang,Dryxiphia,yanluowang
malpedia_YaRAT,,yarat
malpedia_Yarraq,,yarraq
malpedia_Yasso,,yasso
malpedia_Yatron,,yatron
malpedia_yayih,"bbsinfo, aumlib",yayih
malpedia_Yellow Cockatoo RAT,Polazer,yellow cockatoo
malpedia_Yoddos,,yoddos
malpedia_YoreKey,,yorekey
malpedia_YoungLotus,DarkShare,younglotus
malpedia_YourCyanide,"GonnaCope, Kekpop, Kekware",your cyanide
malpedia_YTStealer,,ytstealer
malpedia_yty,,yty
malpedia_Yunsip,,yunsip
malpedia_Z3,Z3enc Ransomware,z3
malpedia_Zacinlo,s5mark,zacinlo
malpedia_ZarDoor,,zardoor
malpedia_Zebrocy,Zekapab,zebrocy
malpedia_Zebrocy (AutoIT),,zebrocy au3
malpedia_Zedhou,,zedhou
malpedia_zenar,,zenar
malpedia_Zeoticus,,zeoticus
malpedia_Zeppelin,,zeppelin
malpedia_ZeroAccess,"Max++, Smiscer, Sirefef",zeroaccess
malpedia_ZeroCleare,,zerocleare
malpedia_ZeroEvil,,zeroevil
malpedia_ZeroLocker,,zerolocker
malpedia_Zeropadypt,Ouroboros,zeropadypt
malpedia_ZeroT,,zerot
malpedia_Zeus,Zbot,zeus
malpedia_ZeusAction,,zeus action
malpedia_Zeus MailSniffer,,zeus mailsniffer
malpedia_Zeus OpenSSL,XSphinx,zeus openssl
malpedia_Zeus Sphinx,,zeus sphinx
malpedia_Zezin,,zezin
malpedia_zgRAT,,zgrat
malpedia_ZhCat,,zhcat
malpedia_ZhMimikatz,,zhmimikatz
malpedia_ZingoStealer,Ginzo,zingo stealer
malpedia_ZitMo,ZeuS-in-the-Mobile,zitmo
malpedia_ZiyangRAT,,ziyangrat
malpedia_Zloader,"DELoader, SILENTNIGHT, Terdot",zloader
malpedia_Zlob,,zlob
malpedia_ZStealer,Z*Stealer,zstealer
malpedia_Zumanek,,zumanek
malpedia_ZUpdater,Zpevdo,zupdater
malpedia_Zupdax,,zupdax
malpedia_ZXShell,Sensocode,zxshell
malpedia_ZxxZ,MuuyDownloader,zxxz
malpedia_Zyklon,,zyklon
